226:6,6,4,1,4,8,9,4,2,6,6,7,4,3,1,9,8,9,6,5,7,1,3,7,1,5,2,4,5,1
227:7,4,1,5,7,4,4,5,3,3,9,2,1,3,3,4,6,3,7,8,1,6,8,8,2,3,6,2,9,7
228:8,9,6,5,2,6,2,8,1,7,7,4,7,3,6,2,1,4,2,6,2,7,8,1,5,7,2,6,3,1
229:9,3,7,3,6,7,4,4,4,7,4,5,8,6,8,3,4,4,8,8,9,5,2,8,9,4,4,4,6,1
230:8,7,8,4,8,6,6,2,4,6,7,5,9,8,7,4,5,5,5,2,3,9,1,3,4,1,5,1,6,2
231:5,2,2,9,5,1,5,1,8,3,5,4,2,9,4,7,4,9,5,2,6,6,3,4,4,4,1,6,1,1
232:1,1,3,5,9,5,4,5,7,3,4,8,3,2,6,8,2,7,5,1,1,8,2,5,9,9,1,8,1,7
233:7,4,7,7,8,1,9,1,3,4,3,9,8,4,3,1,6,7,4,6,7,9,4,1,9,4,1,5,4,2
234:4,1,6,7,4,8,8,6,8,9,1,5,5,3,6,9,8,6,5,3,5,6,5,2,1,9,4,1,6,1
235:3,6,5,9,8,9,3,9,4,9,3,2,9,7,8,8,6,6,8,7,7,4,5,1,9,7,6,9,2,7
236:8,4,6,9,9,7,6,8,5,2,1,8,5,5,2,3,6,4,5,5,1,8,2,3,8,1,6,4,8,8
237:8,4,5,4,6,2,9,4,3,9,3,6,4,6,4,5,3,7,5,1,5,1,2,9,1,4,7,7,2,6
238:7,6,7,8,8,1,7,5,2,9,3,6,5,7,5,2,1,4,3,5,8,6,1,2,8,3,9,3,5,6
239:4,2,3,5,9,9,6,2,8,1,4,4,5,6,9,7,1,9,9,9,3,5,2,7,8,4,7,5,8,4
240:2,4,5,3,7,8,9,8,4,7,9,2,2,1,5,8,7,2,2,4,1,7,3,1,4,3,5,5,4,1
241:9,7,8,5,7,4,7,8,7,9,7,4,8,6,7,4,4,2,2,9,7,2,7,8,5,1,5,9,7,8
242:6,8,2,3,7,5,3,9,8,5,1,7,7,8,5,3,5,2,1,6,3,2,3,4,7,3,3,1,9,6
243:8,3,7,6,8,4,7,2,3,5,7,7,3,7,1,8,5,3,5,3,5,1,8,3,1,9,9,9,5,1
244:7,1,2,4,5,7,1,5,3,2,2,6,1,4,7,4,5,8,6,2,5,5,4,8,9,1,2,7,6,9
245:9,7,8,5,7,4,7,8,7,9,7,4,8,6,7,4,4,2,2,9,7,2,7,8,5,1,5,9,7,6
246:4,7,8,8,7,3,2,7,1,6,9,9,2,9,4,7,5,1,6,2,8,9,2,5,3,9,5,3,1,7
247:6,5,2,6,4,3,3,8,3,3,7,2,4,4,8,7,9,4,7,5,1,7,9,4,3,8,1,2,6,1
248:1,5,1,6,1,3,7,6,9,3,2,4,9,2,7,4,8,4,7,7,6,2,5,9,7,7,7,1,1,2
249:9,5,6,6,8,3,1,1,5,4,6,8,1,2,6,8,2,8,2,1,8,1,5,5,2,7,3,9,1,4
250:7,6,5,5,9,3,8,5,9,2,7,6,2,2,4,2,6,6,2,4,5,1,6,9,4,2,1,2,5,2
251:3,6,1,9,5,8,5,8,2,3,7,6,4,2,6,9,3,5,1,1,2,2,9,2,3,6,5,7,9,6
252:4,9,5,2,1,8,9,2,5,4,4,7,6,8,1,7,5,5,5,3,9,2,7,5,3,7,2,9,9,9
253:8,5,2,2,9,2,5,9,3,5,8,8,2,3,4,5,5,3,7,9,8,7,7,7,5,9,6,1,2,9
254:8,2,6,1,2,3,4,2,5,2,7,5,5,9,3,3,6,8,4,6,7,5,2,5,2,5,9,4,8,9
255:8,1,9,1,9,3,2,2,4,3,2,8,2,8,2,9,5,7,2,1,8,3,3,8,6,9,7,8,8,7
256:2,8,3,8,8,9,7,4,5,3,9,7,7,7,9,2,5,1,6,8,9,9,6,8,2,9,7,1,5,5
257:3,6,8,5,3,4,6,8,2,4,3,7,5,2,3,2,4,2,4,1,7,4,3,7,2,6,7,2,2,9
258:2,9,7,7,7,1,8,4,8,5,5,6,8,7,7,1,9,5,1,8,4,8,6,1,7,6,8,4,5,8
259:8,8,8,4,5,8,2,7,8,9,2,5,4,2,3,2,4,5,3,4,3,5,9,6,5,1,5,5,4,4
260:1,7,9,7,8,7,2,6,6,8,2,5,6,3,8,7,2,6,6,1,8,4,1,1,5,9,6,3,8,3
261:8,6,9,4,1,8,4,7,9,7,7,2,2,3,4,1,8,5,2,4,4,7,7,4,2,6,2,1,6,8
262:5,2,4,9,9,4,9,4,6,9,6,7,4,3,3,8,4,7,3,9,7,6,6,6,2,5,1,2,9,7
263:1,1,1,5,4,1,6,5,7,2,3,6,9,1,8,5,7,9,8,4,9,1,9,2,7,5,2,4,7,3
264:5,6,7,9,2,6,2,2,9,8,2,5,5,4,5,4,3,3,2,4,3,1,9,8,4,3,6,2,1,1
265:7,2,5,1,1,2,4,5,1,4,1,9,8,6,5,8,6,4,6,1,4,2,7,6,5,2,7,4,1,2
266:6,9,8,9,2,8,3,9,8,6,6,4,3,8,4,8,7,3,9,4,1,5,9,4,9,5,8,6,3,4
267:8,1,9,3,8,6,5,6,6,9,7,8,5,3,6,5,2,2,2,3,9,6,2,7,9,4,9,6,8,6
268:2,5,9,8,6,8,5,1,2,1,9,1,6,6,4,1,6,4,9,3,4,4,7,8,6,2,9,6,7,7
269:6,2,6,3,4,9,8,8,3,7,9,2,7,5,6,9,9,8,3,2,5,7,7,2,1,1,3,7,4,8
270:8,7,5,8,4,7,3,2,2,8,6,5,1,2,3,6,2,7,5,7,7,9,8,2,7,8,8,7,8,1
271:8,1,3,1,3,5,8,7,1,9,6,4,8,4,1,5,9,6,4,3,4,4,1,3,8,8,9,8,7,8
272:5,4,1,7,7,8,2,8,5,7,9,5,5,1,1,5,4,4,3,6,2,2,2,2,2,2,8,9,5,6
273:3,7,2,4,1,2,6,6,4,5,1,7,1,8,7,7,3,7,1,2,1,1,8,9,1,4,8,6,2,9
274:3,3,1,8,8,1,6,1,4,3,6,7,1,6,3,8,4,3,4,3,1,3,3,5,3,3,2,9,6,2
275:3,2,4,4,3,7,2,5,8,1,7,1,4,6,4,1,9,5,1,3,2,2,9,8,3,9,2,7,3,3
276:6,8,2,5,7,2,8,1,4,9,6,5,9,4,1,4,5,9,4,9,3,2,9,5,3,9,2,5,8,5
277:5,9,3,2,6,8,3,9,5,5,2,9,6,1,3,6,7,5,6,5,3,5,8,7,9,3,3,8,3,8
278:9,4,8,8,1,3,6,4,2,2,9,3,3,5,2,7,6,7,7,7,1,7,8,1,5,2,8,6,8,3
279:6,7,5,6,1,9,2,5,6,3,7,2,5,6,1,3,6,1,9,5,3,3,7,3,7,1,6,1,8,9
280:6,5,3,5,7,5,6,3,7,4,5,7,2,1,1,6,2,6,7,6,7,5,4,2,9,1,4,7,6,3
281:5,2,7,8,1,8,6,7,5,1,5,3,1,9,9,3,8,9,1,8,6,4,6,7,8,5,6,8,1,3
282:1,8,3,2,2,4,9,1,4,3,8,2,5,5,8,4,1,2,9,5,2,3,5,1,5,3,7,7,2,8
283:9,8,7,9,1,3,4,4,7,7,9,1,8,2,5,5,1,9,1,5,2,7,9,1,2,1,6,9,9,5
284:6,9,8,9,2,8,3,9,8,6,6,4,2,8,4,8,7,3,9,4,1,5,9,4,9,5,8,6,3,4
285:3,3,4,2,4,2,2,7,4,8,5,7,5,5,6,8,7,5,6,7,3,7,2,7,4,4,4,8,7,9
286:2,5,3,4,2,7,9,1,7,5,3,3,4,9,1,1,7,2,8,2,5,9,5,9,2,1,4,8,8,7
287:8,4,3,5,4,8,7,5,9,2,6,2,7,2,6,4,3,6,1,5,1,6,4,7,8,6,4,5,1,4
288:4,9,5,2,1,8,9,2,5,4,4,7,6,8,1,7,5,5,5,3,9,2,7,5,3,7,2,9,9,4
289:9,1,6,7,9,2,3,6,1,2,9,1,6,7,2,2,5,2,3,9,4,5,1,7,9,8,9,4,5,5
290:4,6,7,4,1,1,7,8,4,5,7,9,8,9,1,1,7,5,1,8,2,5,5,1,1,5,2,5,2,7
291:6,8,4,4,6,1,2,7,2,5,3,9,5,9,7,2,5,1,8,1,8,1,6,4,8,6,1,6,3,2
292:7,3,6,1,9,9,8,2,4,2,6,7,5,7,9,6,1,4,5,3,7,2,8,7,8,5,7,1,2,2
293:3,2,9,9,5,5,9,6,4,2,7,3,5,6,5,2,8,5,5,7,9,2,9,9,4,7,8,2,2,9
294:7,6,7,2,2,5,9,9,8,3,9,1,6,7,3,8,5,8,8,7,5,6,8,3,4,6,4,8,7,8
295:6,6,2,6,3,5,6,4,8,9,7,6,6,9,2,7,9,5,8,7,8,2,8,4,6,7,4,3,5,1
296:7,1,3,6,1,8,6,7,9,3,9,7,6,3,4,3,5,4,3,2,4,4,6,1,9,6,3,6,2,6
297:1,1,4,8,3,6,9,7,9,8,6,7,6,6,4,8,1,7,1,5,4,4,1,9,9,7,2,6,9,3
298:7,8,7,1,8,9,2,5,4,6,1,7,8,5,8,5,6,7,7,7,8,9,1,4,6,5,2,1,5,4
299:3,3,2,6,3,5,1,5,8,5,7,9,9,4,8,4,4,3,5,6,5,3,5,3,9,6,9,1,5,7
300:1,6,3,2,5,1,8,5,3,9,4,3,3,6,3,2,5,5,2,2,8,8,1,5,8,9,2,4,9,1
301:7,1,2,3,8,8,6,7,1,2,8,7,7,5,3,3,8,3,5,3,5,9,6,2,3,6,5,2,5,7
302:6,6,5,9,8,2,5,5,3,9,2,8,8,4,8,7,2,4,1,1,8,9,9,3,8,3,8,1,7,1
303:7,8,7,1,8,9,5,5,7,4,8,9,5,2,9,6,1,4,2,1,3,6,9,8,9,6,1,7,5,6
304:8,2,2,2,7,2,4,3,6,1,1,9,8,4,9,8,9,5,3,2,3,6,6,5,2,3,9,8,3,1
305:7,1,9,5,9,7,2,7,3,6,8,5,5,3,4,7,9,8,2,2,5,4,2,5,9,5,7,6,8,4
306:8,4,5,4,6,2,9,4,3,9,4,6,4,6,4,5,3,7,5,1,5,1,2,9,1,4,7,7,2,5
307:6,1,9,1,2,5,3,2,7,2,1,2,4,8,6,2,2,7,2,8,5,2,8,1,4,9,4,3,5,3
308:4,4,5,5,3,8,2,7,5,8,9,1,8,7,8,5,3,7,8,1,1,5,8,6,4,3,6,6,2,3
309:8,7,5,8,4,7,5,2,2,8,6,5,1,2,3,6,2,7,5,7,7,9,8,2,7,8,8,7,8,1
310:9,1,6,7,9,2,3,6,1,2,9,1,6,7,2,2,5,2,3,9,4,5,1,7,9,8,9,4,5,2
311:7,5,2,8,8,1,7,9,6,7,8,5,4,8,5,2,6,6,8,8,7,1,5,1,5,8,1,6,4,3
312:1,9,4,1,3,6,9,8,8,7,3,7,3,9,7,2,6,4,2,6,8,1,5,7,8,7,6,9,3,9
313:3,3,4,2,4,2,2,7,4,8,5,7,5,5,6,8,7,5,6,7,3,7,2,7,4,4,4,8,7,9
314:2,8,6,4,7,2,8,2,1,5,7,6,1,6,4,6,9,3,6,9,7,7,3,6,5,6,2,8,3,9
315:3,3,2,6,3,5,1,5,8,5,7,9,9,4,8,4,4,3,5,6,5,3,5,3,9,6,9,1,5,8
316:1,5,2,4,7,6,7,1,9,7,9,4,5,5,4,1,3,1,4,9,6,4,3,2,6,3,5,6,4,7
317:7,6,7,2,2,5,9,9,8,3,4,1,6,7,3,8,5,8,8,7,5,6,8,3,4,6,4,8,7,8
318:2,9,7,7,9,8,2,7,6,4,9,2,4,9,2,1,2,4,9,6,7,3,3,6,3,9,1,1,9,2
319:1,6,8,5,2,1,8,9,1,4,2,2,6,6,8,6,2,1,8,9,7,8,3,7,5,8,1,2,3,8
320:6,7,1,3,9,3,4,5,6,4,7,4,2,4,2,4,6,5,9,4,3,5,1,2,4,9,3,8,1,6
321:4,5,1,1,1,1,2,4,9,9,1,7,3,9,2,1,9,4,9,4,8,9,2,4,6,6,6,2,9,6
322:7,1,8,1,9,2,5,3,4,1,4,5,7,2,8,9,7,4,3,5,9,6,2,4,6,5,5,3,3,9
323:2,6,3,7,6,4,3,8,9,5,1,4,8,8,1,4,7,3,3,2,3,8,1,8,4,3,5,1,6,5
324:1,1,4,8,3,6,9,7,9,8,6,7,6,6,4,8,1,2,1,5,4,4,1,9,9,7,2,6,9,2
325:1,8,4,1,5,6,4,9,7,3,2,6,9,9,2,7,1,1,7,8,9,5,6,8,1,8,5,3,1,5
326:8,4,7,7,1,6,7,9,9,2,3,7,3,1,6,1,4,7,9,5,8,3,3,4,1,3,4,7,9,9
327:2,8,8,5,1,1,3,5,6,3,5,6,6,7,5,1,1,2,2,5,4,8,5,8,1,6,2,5,1,3
328:7,9,3,3,9,8,5,9,8,1,2,7,1,9,4,5,3,6,1,7,5,9,3,4,8,6,8,9,4,1
329:5,6,4,3,4,5,9,3,3,6,7,8,1,2,4,1,9,2,1,4,2,2,6,7,2,1,3,5,1,3
330:6,5,9,6,9,9,6,2,5,4,9,4,8,9,4,5,1,5,7,8,1,1,2,3,8,2,1,3,3,8
331:8,9,6,5,2,6,2,8,1,7,7,4,7,3,6,2,1,4,2,6,2,7,8,1,5,7,2,6,3,1
332:6,6,1,6,8,7,9,7,2,6,2,7,8,3,7,2,1,6,1,2,9,5,9,7,8,7,3,3,7,1
333:6,8,2,5,7,2,8,1,4,9,6,5,9,4,1,4,5,9,4,9,3,2,9,5,3,9,2,5,8,5
334:9,5,8,6,4,5,4,6,6,7,6,5,5,2,2,1,4,5,2,4,1,9,8,7,1,1,3,7,9,5
335:1,1,2,1,4,5,4,6,1,9,6,5,6,8,4,8,9,3,1,4,9,7,5,2,6,9,1,7,9,3
336:7,1,2,3,8,8,6,7,1,2,8,7,7,5,3,3,8,3,3,3,5,9,6,2,3,6,5,2,5,9
337:4,4,8,8,3,7,6,5,3,9,6,1,3,3,7,1,4,3,5,5,7,7,6,9,6,5,3,4,8,5
338:7,9,3,3,9,8,5,9,8,1,2,7,1,9,4,5,3,6,3,7,5,9,3,4,8,6,8,9,4,1
339:4,9,5,7,6,1,6,6,5,3,8,5,6,3,3,3,7,7,6,1,4,1,7,7,2,3,6,9,3,2
340:9,5,2,5,5,4,4,9,6,8,4,4,1,4,7,9,9,6,8,6,9,9,1,7,7,5,7,4,4,9
341:9,3,6,4,5,4,8,2,9,4,6,2,5,2,8,4,9,8,2,9,6,8,5,2,7,8,6,6,7,3
342:2,6,3,7,9,4,3,8,9,5,1,4,8,8,1,4,7,3,3,2,3,8,1,8,4,3,5,1,6,5
343:4,9,3,9,8,6,1,4,1,8,6,7,7,7,6,6,8,8,8,2,5,7,1,3,1,8,8,5,9,7
344:8,7,8,4,8,6,6,2,4,6,7,5,9,8,7,4,5,5,5,2,3,9,1,3,4,1,5,1,6,7
345:4,9,5,2,6,1,8,8,8,1,2,1,9,1,8,6,3,9,7,8,1,6,9,8,7,4,8,9,7,9
346:9,2,3,7,4,7,8,5,8,5,8,4,7,2,1,6,3,2,5,8,6,7,2,5,9,6,6,6,6,7
347:2,8,4,4,7,6,7,8,7,2,8,2,2,3,9,9,8,3,3,8,3,2,6,8,2,2,6,9,5,1
348:7,5,2,8,8,1,7,9,6,7,8,5,4,8,5,2,6,6,8,8,7,1,5,1,5,8,1,6,1,3
349:7,6,5,5,9,3,8,5,9,2,7,6,2,2,4,2,6,6,1,4,5,1,6,9,4,2,1,2,5,4
350:9,6,8,7,3,2,4,4,8,6,7,3,4,3,2,1,5,6,8,4,5,2,7,8,1,4,7,8,7,9
351:1,8,4,1,5,6,4,9,7,3,2,6,9,9,2,7,1,1,7,8,9,5,6,8,1,8,5,3,1,6
352:2,8,3,8,8,9,6,4,5,3,9,7,7,7,9,2,5,1,6,8,9,9,6,8,2,9,7,1,5,5
353:3,8,4,5,9,5,6,4,7,7,5,8,3,5,6,8,6,4,3,2,1,5,5,5,4,9,2,7,8,7
354:7,9,1,9,7,6,8,2,6,7,3,2,4,6,1,2,7,8,9,9,2,2,7,9,3,7,4,6,7,6
355:5,1,3,5,4,6,2,8,5,4,4,4,4,5,3,1,4,2,3,3,7,5,8,9,5,4,5,3,9,1
356:6,8,9,7,4,1,6,3,3,6,8,2,7,9,2,1,8,1,2,8,2,7,2,7,5,1,7,2,8,9
357:2,6,3,7,9,4,3,8,9,5,1,4,8,8,1,4,7,3,3,2,3,8,1,8,4,3,5,1,6,1
358:6,2,3,7,4,9,1,1,4,3,3,1,5,8,7,3,7,7,7,6,1,5,4,8,6,7,5,3,8,7
359:1,1,1,5,4,5,6,5,7,2,3,6,9,1,8,5,7,9,8,4,9,1,9,2,7,5,2,4,7,2
360:8,5,2,2,9,2,5,9,3,5,8,8,2,3,5,5,5,3,7,9,8,7,7,7,5,9,6,1,2,9
361:4,4,3,7,9,9,1,7,1,5,7,3,7,3,3,1,7,1,5,3,9,8,6,3,6,4,9,1,4,3
362:2,5,9,8,6,8,5,1,2,1,9,1,6,6,4,1,6,4,9,3,4,4,7,8,9,2,9,6,7,7
363:2,4,2,1,5,6,7,9,3,7,4,9,9,9,7,8,6,5,8,1,7,6,5,5,5,2,4,7,3,8
364:9,5,6,6,4,8,1,3,1,4,1,2,9,1,7,4,1,3,4,2,9,2,6,6,5,3,5,1,9,8
365:3,3,9,5,6,7,2,2,6,4,6,4,9,6,4,7,7,6,2,1,4,1,5,1,6,3,1,7,7,6
366:6,6,4,1,4,8,9,4,2,6,6,7,4,3,1,9,8,9,6,5,7,1,3,7,1,5,2,4,5,3
367:3,7,5,7,6,6,6,3,3,2,8,7,9,4,1,5,3,9,9,1,1,1,4,1,2,1,1,5,9,9
368:3,1,5,7,7,4,8,5,5,2,5,6,1,4,7,2,4,8,2,8,4,5,7,8,7,5,1,5,6,7
369:3,6,5,9,8,9,3,9,4,9,3,2,9,7,8,8,6,6,8,7,7,4,5,1,9,7,6,9,2,2
370:3,9,5,6,3,3,8,9,7,2,8,1,1,4,9,7,5,4,2,3,4,9,5,4,9,7,8,1,6,2
371:3,5,3,3,9,5,8,6,8,9,3,2,7,9,4,2,5,1,7,5,8,7,9,8,9,2,3,1,7,5
372:1,6,7,9,4,8,2,3,6,4,1,1,7,5,8,9,5,4,8,5,7,9,2,6,3,1,8,8,4,9
373:3,2,6,9,6,1,2,5,5,4,2,5,1,9,9,6,9,4,7,1,7,8,9,5,7,6,5,4,4,1
374:5,6,7,9,2,6,2,2,9,8,2,5,5,4,5,4,3,3,2,4,3,1,9,8,4,3,6,2,4,7
375:5,8,7,5,5,5,7,3,2,9,7,7,8,2,8,6,7,3,5,2,3,4,7,5,5,3,8,4,7,3
376:7,9,6,6,2,3,9,7,8,9,8,7,2,7,6,1,1,3,4,8,2,9,3,2,7,1,1,2,5,3
377:8,9,3,3,7,4,2,5,5,7,5,7,6,3,4,3,5,4,4,5,1,9,5,7,5,3,3,3,2,4
378:5,5,9,6,9,3,7,7,3,3,6,2,3,6,3,7,9,4,9,5,9,7,9,7,6,8,2,8,2,9
379:3,3,9,5,6,7,2,1,6,4,6,4,9,6,4,7,7,6,2,1,4,1,5,1,6,3,1,7,7,6
380:4,9,5,7,6,1,6,6,5,3,8,5,6,3,3,3,7,7,6,1,4,1,7,7,2,3,6,9,3,9
381:2,7,7,5,5,4,6,6,2,9,3,4,8,8,8,6,8,7,8,2,9,1,3,7,5,3,8,8,1,2
382:8,9,2,5,1,8,6,8,3,3,3,6,2,5,2,9,8,3,9,1,2,1,1,1,2,2,3,4,5,8
383:2,8,3,8,8,9,6,4,5,3,9,7,7,7,9,2,5,1,6,8,9,9,6,8,2,9,7,1,5,1
384:9,2,3,7,4,7,8,5,8,5,8,4,7,2,1,6,3,2,5,8,6,7,2,5,9,6,6,6,6,5
385:4,1,4,7,2,8,3,7,3,3,4,8,8,2,9,8,6,2,6,8,5,7,7,6,3,6,8,3,4,4
386:7,6,7,2,2,5,9,9,8,3,4,1,6,7,3,8,5,8,8,7,5,6,8,3,4,6,4,8,7,8
387:6,6,4,1,4,8,9,4,2,6,6,7,4,3,1,9,8,9,6,5,7,1,3,7,1,5,2,4,5,1
388:7,4,5,1,3,9,3,5,3,8,4,7,1,8,1,1,3,6,5,8,5,4,6,5,6,9,3,8,4,6
389:3,7,1,7,6,2,2,7,8,6,2,8,7,3,5,6,1,3,2,8,8,6,2,3,6,1,7,4,9,5
390:3,7,1,7,6,2,2,7,8,6,2,8,7,3,5,6,1,3,2,8,8,6,2,3,6,1,7,4,9,3
391:1,5,7,3,9,3,5,3,5,7,8,9,4,1,6,2,3,8,3,9,4,8,6,8,6,9,2,7,2,3
392:3,7,2,8,3,1,8,4,8,4,2,7,7,2,2,6,7,1,2,6,1,3,8,8,8,2,4,6,7,9
393:8,2,5,6,1,4,8,8,5,2,2,1,8,5,3,7,9,7,5,2,4,3,9,3,7,6,6,9,7,9
394:3,7,9,8,4,4,6,2,5,7,5,9,3,2,7,6,2,4,3,7,3,4,6,4,4,9,7,6,5,1
395:8,3,8,2,8,8,2,9,2,2,9,1,7,5,4,7,4,3,6,8,6,9,2,4,4,2,9,7,2,1
396:9,5,5,5,8,5,2,9,5,5,5,8,7,2,8,3,3,8,5,5,3,1,9,9,7,2,4,5,8,3
397:2,7,9,1,3,7,5,4,9,4,6,1,4,3,9,1,8,4,8,8,4,2,5,4,6,9,1,6,7,7
398:4,7,5,3,3,9,6,4,9,1,4,9,8,4,7,9,5,4,1,3,6,4,9,5,5,9,5,2,7,8
399:1,9,4,4,3,7,9,7,2,3,1,9,7,6,9,2,1,9,4,3,1,2,3,1,3,3,8,8,7,8
400:4,5,4,3,2,9,9,3,6,7,5,3,8,1,3,2,5,2,8,3,1,6,1,8,9,3,6,6,5,9
401:4,9,5,7,6,1,6,6,4,3,8,5,6,3,3,3,7,7,6,1,4,1,7,7,2,3,6,9,3,2
402:4,1,6,7,4,8,8,6,8,9,1,5,5,3,6,9,8,6,5,3,5,5,5,2,1,9,4,1,6,1
403:5,6,7,4,6,5,7,7,7,8,6,3,9,2,9,3,4,1,7,2,1,8,1,1,8,3,9,2,8,8
404:6,6,6,1,4,3,1,3,5,3,1,6,6,9,4,9,6,9,8,8,5,8,7,2,2,6,8,2,3,9
405:2,7,7,5,5,4,6,6,2,9,3,4,8,8,8,6,8,7,8,2,9,1,3,7,5,3,8,8,1,7
406:1,9,5,5,9,6,2,4,3,4,9,6,2,3,9,1,6,4,7,5,9,8,4,6,2,5,8,6,7,9
407:8,9,1,5,4,3,9,3,7,2,1,8,1,8,4,7,8,2,8,1,5,6,8,2,3,1,2,6,1,1
408:8,6,9,2,9,3,6,9,7,9,4,4,4,9,7,2,9,4,9,2,3,1,9,5,4,9,4,6,4,2
409:2,4,2,1,5,6,7,6,3,7,4,9,9,9,7,8,6,5,8,1,7,6,5,5,5,2,4,7,3,9
410:8,2,6,1,2,3,4,2,5,2,7,5,5,9,3,3,6,8,4,6,7,5,2,5,2,5,9,4,8,9
411:1,1,4,8,3,6,9,7,9,8,6,7,6,6,4,8,1,2,1,5,4,4,1,9,9,7,2,6,9,3
412:7,5,5,2,9,1,1,9,9,8,1,4,4,2,4,9,1,5,8,5,4,8,2,5,9,9,3,6,6,5
413:4,5,4,4,4,2,6,4,2,6,7,2,2,6,1,1,8,2,9,9,6,3,7,7,3,8,4,6,4,9
414:1,5,7,3,9,3,5,3,5,7,8,1,4,1,6,2,3,8,3,9,4,8,6,8,6,9,2,7,2,3
415:3,9,2,6,3,5,1,5,8,5,7,9,9,4,8,4,4,3,5,6,5,3,5,3,9,6,9,1,5,8
416:9,2,3,7,4,7,8,5,8,5,8,4,7,2,1,6,3,2,5,8,6,7,2,5,9,6,6,6,6,7
417:5,6,2,2,2,3,2,7,8,3,4,6,2,7,7,4,9,5,3,7,9,8,3,7,3,6,7,8,4,9
418:4,5,3,9,7,6,9,4,6,8,4,6,9,6,1,7,9,9,6,4,6,2,1,4,8,8,2,7,1,7
419:7,9,4,8,3,2,7,5,4,6,7,6,5,9,1,2,1,5,5,7,1,4,6,5,2,3,7,2,7,3
420:9,6,5,4,5,1,8,6,5,4,8,7,7,8,1,5,9,7,2,9,4,2,3,4,5,6,3,7,7,6
421:5,1,2,7,8,6,6,8,3,3,6,4,1,9,6,5,2,4,4,2,1,2,8,4,9,7,7,1,4,1
422:6,7,5,6,1,9,2,5,6,3,7,2,5,6,1,3,6,1,9,5,3,3,7,3,6,1,6,1,8,2
423:9,1,9,2,8,8,6,9,8,5,1,7,8,6,7,2,8,2,8,9,7,2,8,2,6,7,9,2,3,6
424:3,9,8,6,7,5,4,5,5,6,2,3,3,8,7,6,6,9,1,6,4,5,5,8,5,6,9,9,2,8
425:2,6,6,9,4,8,9,7,4,5,2,7,9,7,6,7,9,7,8,5,9,4,1,1,1,8,3,2,4,5
426:5,1,9,7,8,6,6,8,3,3,6,4,1,9,6,5,2,4,4,2,1,2,8,4,9,7,7,1,4,9
427:8,9,7,7,9,2,2,6,2,9,5,8,2,5,5,6,2,9,9,6,9,1,8,3,5,5,5,7,3,4
428:4,7,2,2,2,8,4,2,1,9,8,5,9,7,8,6,9,9,2,9,3,4,8,4,3,5,8,1,6,4
429:7,9,4,8,3,2,7,5,4,6,7,6,5,1,1,2,1,5,5,7,1,4,6,5,2,3,7,2,7,3
430:7,9,9,8,2,7,1,9,3,8,4,7,7,4,7,5,7,6,6,8,2,8,7,3,6,5,4,3,3,2
431:9,1,9,2,8,8,6,9,8,5,1,7,8,6,7,2,8,2,8,9,7,2,8,4,6,7,9,2,3,2
432:1,8,4,1,5,1,4,9,7,3,2,6,9,9,2,7,1,1,7,8,9,5,6,8,1,8,5,3,1,5
433:4,2,6,7,7,8,7,3,3,8,5,9,3,2,7,1,4,7,3,5,5,6,2,1,7,4,4,6,9,1
434:9,4,1,9,7,7,6,9,4,9,5,5,4,2,5,8,7,7,6,7,9,6,8,8,5,8,6,3,3,8
435:5,5,4,7,9,3,9,5,1,8,5,5,5,8,2,9,2,4,6,5,6,5,4,1,6,5,6,2,1,2
436:1,3,8,6,2,7,5,3,7,2,4,5,9,9,8,3,6,4,7,5,2,3,2,1,2,7,1,4,8,1
437:7,7,3,9,3,3,9,1,2,4,7,2,6,5,8,8,5,6,3,5,6,7,2,3,5,7,1,3,7,1
438:7,3,3,9,9,9,1,1,5,3,9,3,1,8,1,6,9,3,5,9,4,8,1,7,3,3,9,5,8,5
439:9,3,4,4,4,3,1,5,3,8,5,7,1,2,6,8,9,6,2,1,9,5,9,2,4,1,1,5,4,2
440:5,1,2,7,8,6,6,8,3,3,6,4,1,9,6,5,2,4,4,2,1,2,8,4,9,7,7,1,4,9
441:5,1,2,9,5,4,2,6,3,6,9,4,8,1,3,4,5,6,5,2,5,9,4,7,4,1,9,4,2,2
442:3,7,9,8,4,4,6,2,5,7,5,9,3,2,7,6,2,4,3,7,5,4,6,4,4,9,7,6,5,3
443:5,1,9,8,1,6,2,6,3,7,5,2,1,4,4,4,9,9,6,8,3,7,2,8,7,3,5,4,1,1
444:7,8,7,6,3,2,1,4,6,4,2,8,8,5,5,5,3,8,7,6,7,7,3,7,2,4,2,4,1,3
445:6,4,4,5,1,2,6,6,4,6,4,2,8,6,2,1,9,4,5,2,2,3,6,6,5,4,9,6,8,4
446:4,4,2,3,1,8,2,5,2,7,6,4,2,4,2,2,4,9,9,4,1,3,2,6,1,4,5,5,2,8
447:2,2,7,2,6,2,3,4,9,4,9,5,5,9,1,7,4,3,9,1,3,4,6,8,5,5,3,6,2,1
448:1,1,8,1,4,5,4,6,1,9,6,5,6,8,4,8,9,3,1,4,9,7,5,2,6,9,1,7,9,7
449:4,7,8,8,7,3,2,7,1,6,9,9,2,9,4,7,5,1,6,2,8,9,2,5,3,9,5,3,1,9
450:8,2,7,2,3,1,7,7,1,4,1,8,7,8,3,7,1,4,6,6,7,2,3,3,2,7,5,3,7,8
